label	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	cancer	healthy	healthy	cancer	healthy	healthy	healthy	healthy	cancer	cancer	cancer	healthy	healthy	cancer	healthy	cancer	cancer	cancer	healthy	cancer	cancer	cancer	healthy	cancer	cancer	cancer	cancer	healthy	cancer	cancer	healthy	cancer	cancer	cancer	cancer	healthy	healthy	healthy	cancer	cancer	cancer	cancer	healthy	healthy	healthy	healthy	cancer	cancer	healthy	healthy	healthy	cancer	healthy	cancer	healthy	cancer	cancer	healthy	healthy	cancer	healthy	healthy	healthy	healthy	healthy	healthy	cancer	cancer	healthy	cancer	cancer	cancer	cancer	cancer	cancer	cancer	cancer	healthy	healthy	cancer	cancer	cancer	healthy	cancer	cancer	cancer	healthy	cancer	cancer	healthy	cancer	healthy	cancer	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy	healthy
Prevotella.bryantii..h.1082.	0	0	8.65896690883089e-06	0	0	0	0	7.76850463143544e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93082792400937e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.44701333781093e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.96471073056103e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella.ruminicola..h.1083.	0	0	0	0	0	0	3.52479820466717e-05	0	0	0	1.3845982809823e-06	0	0	0	1.4501678356117e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85085719537642e-06	6.36485601051402e-06	0	0	0	0	0	0	2.85090632592097e-06	0	0	0	0	0	0	0	8.32160095887839e-06	0	0	2.37900633842761e-06	0	0	0	0	0	0	3.17621632024225e-06	7.74832280558187e-06	0	0	0	0	0	0	0	0	0	0	0	0	3.78631809115501e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84521195802812e-06	0	0	0	0	0	0	0	0	0	0	0
Dysgonomonas.gadei..h.1084.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dysgonomonas.mossii..h.1085.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
unnamed.Capnocytophaga.sp..oral.taxon.329..u.1086.	0.00338578489456702	0.00104352762237335	0	0	0.00437370518434919	0.0073904783398056	0	0	0.0032262032037165	0	0	0	0.00154205567418266	0	0	0.00111087390994073	0	0	0	0	0	0.0023516038986013	0	0.000133097724363367	0.00191860552377787	6.36149549187053e-06	3.6171177635897e-05	0	0	0	0.000542743042375663	5.05620369134397e-06	0	0	0	0	0.00236104405506456	2.63074680850282e-06	1.87789203692977e-05	0.00964231896320673	3.09186956239762e-05	0.00171486669496707	0	9.92841304982336e-06	0.00238419685891121	0.00165982081291321	0.00211336838086673	0	0.00381823269369446	0.000321352401414661	0.00608371302144734	0	0	0.00138911419391437	0	0.00033763498375281	0.00127608644811873	0	0	0.000655628696763024	5.42364456613985e-06	0.00351221579691632	0	0	2.28112757601358e-05	0	0.00011792467700972	0.00205981090159854	0	0	0	0	0	0	0	0.00148418652555955	0.0137062616682213	0.00275723897895822	0.0039628274035012	0	0	0	0.000320623957853636	0	1.75948150928358e-05	0.000623898119812489	0.000531207351825731	0.000209183488009341	3.90946498489544e-05	0.00630333925166715	0.00114533330407849	0.00122161912894847	0	0.000139635358825152	0	0	1.11147901863604e-05	0	0	0	0	0	1.21783478680656e-05	0	0.00158883741492277	0	3.80550710397717e-06	0	0	1.8709122403717e-05	0	0.00875334976793424	0.000472385226685996	0.00169905542909945	1.91908959917953e-05	0.000290304366962904	0	0	0.00269612637415015	0.00346915387900163	0.0014974064169759	3.75609154324908e-06	0.00340147957679708	1.19573480931046e-05	3.07954318612071e-06	0.000908629011139288	0.00139181456383923	0.00171827761142595	0	0.000677793365015401	0	0	0	0	0	0	4.79714889850815e-06	0	0	0	0
Paraprevotella.xylaniphila..h.1087.	0.000446841633338547	0.000153591204996	0	0	0.000571230126690667	0.000816224996083962	0	0	0.000322592676859784	4.38119750033316e-06	0	0	0.000204615722874187	0	0	0.000121078799096583	0	0	0	0	0	0.000237989556131019	0	1.39369031849732e-05	0.000320167005282881	0	0	0	0	0	3.86716370204974e-05	2.26043567395327e-07	0	0	0	0	0.000542885601328519	2.80775604260787e-06	0	0.00248163349652728	1.76688856901228e-06	0.000235845844480544	0	2.45071958374741e-06	0.000251248473563402	0.000186472449841434	0.000465649126780034	0	0.0009459449532254	8.85484036847108e-05	0.000599491687106405	0	0	0.000103410992589417	0	4.38583598971733e-05	0.00011293690507247	0	0	5.10546020087281e-05	0	0.000353500825381635	0	0	0	0	2.16446419373803e-05	0.000474855818485518	0	0	0	2.81614428679608e-06	0	0	0	0.000154361850396353	0.00105073443055209	0.000261279100938929	0.000382232635976078	0	0	0	3.00041360983695e-05	0	0	5.17344961701742e-05	3.9277525986711e-05	3.25149388628936e-05	4.47982410198101e-05	0.000471476491293629	0.000172704114318576	9.88464267131959e-05	0	0.00639964472582597	0	0	5.40529107082483e-06	0	0.000122809983903515	0	0	0	0	3.07804248987134e-05	0.00017291094845127	0	0	0	0	8.19852441536792e-06	0	0.00233976001823872	0.00692241682307031	0.000213766857384403	0.00130003958945759	7.0577530331295e-05	0	0	0.000262971771319216	0.000293029958669175	0.000140745824437542	0	0.000341758935993847	2.33784727115022e-06	0	6.98023005650896e-05	0.000404480011835742	0.000168387895317803	0	4.04215277754616e-05	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides.distasonis..h.1088.	0.00260381257198713	0.00164641671706804	0.0022660111854675	0.00393039087797229	0.0346540478847044	0.00635552085692808	0.00249769279567941	0.00177609623885043	0.00584473164317251	0.000502990612096532	0.000204260523285569	0.000202391265541	0.00432131350249812	0.0190863706175535	8.77781037938732e-06	0.00488665909089765	0	0.0262425289760798	0.00365336594555365	0.00263813819077426	0.00646327234271311	0.00124000158309674	0.00745990501938381	0.00107426734862647	0.00594690280985453	0.0989509749319095	0.00119366476428837	3.83670579869809e-05	0.00303311572899297	0.00674431259953282	0.00072682459246034	0.0131304742229	0.0153027014459616	0.0128034234669756	0.00113366175054093	0.00261701434992243	0.00126570724049586	0.0010098749694426	0.00533818825475163	0.00482760809872984	0.000634802312380529	0.00490618494519842	0.00112688759859152	0.00817993415688842	0.00149801957994474	0.00171332024999597	0.000318064547200245	0.0488900359260299	0.00451866096114114	0.047284044059401	0.00683580477513959	8.41115765506895e-06	0.00188779209994915	0.0499120083232351	0.0029640026370091	0.0378608403683113	0.0483908404675815	0.0142689399667011	0.00262903071736923	0.00618359888640792	6.49807746327878e-05	0.00984120794473633	0.00407931238810201	0.00130483704044833	0.0104374215632414	0.00789619864958075	0.000144464208429987	0.00104344112653567	0.000382015626427533	0.00202586101126873	0.00297791389024555	0.00949961273704095	0.000283284955963738	0.00432953962908373	0.00924813352666335	0.00585918308349507	0.0333824309685514	0.00182632142890434	0.0103190661616904	4.28691570896016e-06	0.000930081528397994	0.00496563263642394	0.00252603329078072	0.00635327671310082	0.0025282154836723	0.0761195175896067	0.000696229789312672	0.0147920256151699	0.0058496614214439	0.0127441406031847	0.00437212084346484	0.0131902583649758	4.01463073721169e-05	0.00239002544538056	0.00188568355157718	0.00307560039720617	0.00586609366834848	0.00208366756461	0.00479776124003919	0.0096126143433271	1.94308947117172e-05	0.00605739281795641	0.0223300302810523	0.0144844065044201	0.000106712043636925	9.9883380137116e-05	5.9883886595446e-05	8.27906577277752e-05	0.00923667735814254	0.0299291279406	0.00364362519682429	0.0110989193750235	0.0135244389765261	0.00456382137562205	0.0116312165331319	0.00823385558216609	0.000497548298994909	0.00113144624169702	0.00128501379410243	0.00910067237201367	0.00300375509443225	0.00436983326388332	0.0406003403771669	0.00354712165184111	0.00363582933042682	0.00397949134590587	0.00152706605767448	0.000859852835977276	0.000347461606972324	0.000384179573814637	0.00438853788219416	0.0115155780417629	0.00298389842397589	0.00145128936807403	0.0072656422212226	0.00633975781707669	0.0380154672156069	3.5250593616556e-06	0.00191877806740964	0.00686550773696162	0.000677368077771836
Parabacteroides.merdae..h.1089.	0.00172534244697613	0.0022114476446082	0.00105706729162569	0.0163325201619973	0.00422755857652012	0.00762376105709084	0.00108542396147019	0.00539992484129072	0.00518131556241386	0.000233861033379619	0.00325703671964912	0.000182357822073618	0.0114901064984019	0	0	0.00603160575732954	0	0.000365741725926871	0	0.000968544508911251	0.00565080063469955	0.00298525317857256	1.09513026607196e-05	0.000693259088304889	0.00303437213095714	0.000577904197456961	0.00613159077769679	8.71681439810522e-05	0.000540806733619183	0.00134475516098327	0.00147051643920825	0.0087648150479856	0.00140921326882691	0.00862356314943788	0.00348182353772874	0	0.00357852469394722	0.00110383090407173	0.00267909401258963	0.00274811657104296	0.000124190744053353	0.00798901606287781	0.00472509814813124	3.93432464883784e-06	0.000622040795709075	0.0017131481904902	0.00236818755682396	4.31426379088102e-06	0.008443431633286	0.0105371735265312	0.00172853366248417	0.0204251441011702	0.00102568163680485	0.0114803402297569	0.00356420862681992	0.00243321412832065	0.00522693475521537	0.013494254560328	0.00142928213556504	0.0161165524100005	0.0134700866603566	0.0141819823504481	0.000805150389001313	0.00354083183083725	1.29598664528317e-05	0	0.000184899994395735	0.000417401951266697	0.000596411091892826	0.000796168398575945	0.000967889033047134	0	0.000761148431971835	0.00878261670795382	0.00683431069560306	0.0132937232086533	0.00149242042010742	0.00572643005376587	0.00187954198206491	0	0.00802551018643922	0.0105485958803333	0.000845217408439818	0	0.00550550679808832	0.00150041957019434	0.00613233299098599	0.00283907112329225	0.0109741268917036	0.0108470663359635	0.0172282375105131	0.0194866969004811	0.00490398824096583	0.00430396477824872	0.00188070150771585	0.00672621065763656	0.0112777519415291	5.23175167097357e-06	0.00957582166498602	0.0302368564945593	9.31478317649344e-06	0.00319754998701712	0.000150237763269796	0.0107653407968165	0.00189463064646978	2.14016675059376e-05	0.00143104888020858	4.69558421911759e-05	0.0131320587121431	8.28170944358233e-06	0.00379384600376304	0.00390314288589252	0.00100869386755714	0.00139339808277661	0.00395128794675221	0.00201356170219869	0.000961867614450606	0	0.000799417939760592	0.00249496688602654	0.00376559054870129	7.85462238278763e-06	7.08335975992056e-06	0.0060286800132864	0.00441496957961773	0	0.00464867352149438	0.000517961444298726	6.0969384238452e-06	0.000826609351957964	1.55811165597178e-05	0	6.06225365428375e-05	0.0021185427140927	0.0051599987849617	0	2.61826046807942e-05	0.00313267977909441	0.000568302555250867	0.000829176762938277	0.00201470802293769
Archaeoglobus.veneficus..h.109.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides.fragilis..h.1090.	0	0.000305961613559839	1.77204078237731e-05	0.000789604522071726	0	0	0	0	8.7154604629675e-06	2.44961329912139e-06	2.64890853954127e-06	0	0	0.0108035704400574	3.66995424457038e-06	4.67276366279622e-05	0.000584177426884315	0.00141704221221772	0.00980653495037883	0	0.000678294458775097	0	0.0075260149284635	0.000103346644423535	0.0197796281102658	3.62750307400082e-06	4.88655481396576e-05	0.000279964651679548	0.000263461673129677	0.00125415971509708	0.107921627189331	0.00431983740301384	0.0266930390878194	0.0182360235504626	5.23576279660074e-06	0.00865018919132579	0.00323437374035826	0	0	4.02312634237897e-06	0.0020275305317359	0.000594244818149212	1.53034783444358e-05	0.0148344952531364	9.16956825718532e-06	2.63494041412174e-05	0.00166236447097519	0.00992452347246828	0	1.29615985637021e-05	4.40410458996295e-05	3.56257682975914e-05	0.000225408216395038	0.0260513216269222	0.00017545718367175	0.000869118793663452	0.00180082926585138	0.00501728311996793	4.2887199349028e-06	4.72349344362516e-06	6.82700205399603e-05	6.21174374326388e-05	0.000716066589107951	0.00329033744495521	5.15761304348161e-06	0.00179596760932528	1.73368385352434e-06	0	8.34799170747862e-06	0	0.0072969517910021	0.00926650801612858	0.000751853853970723	0.00245648299734381	0.000213375688036246	3.68532176621914e-06	0	0.0039415120842852	0.000425498754220489	0.00622522026557814	3.20399684787674e-05	0.016799302701825	0.00179207503242904	0.003207474723328	0.00666202493674078	2.48904125675502e-05	0.000422436210040543	0.000790188289724276	0.113398533512343	0	6.36760383891262e-06	0.00135594716420056	7.58186157189694e-05	0	0.00862742911544223	0.0010366449541421	0.043756345842312	0.00160645716863402	6.50514945023834e-05	3.54231760190969e-05	1.60297435990925e-05	0.00207160389850901	0.015125440051601	0.00393591286434425	6.01705981100605e-05	0.0300014191207271	0.000152767732692707	2.61792448083667e-05	9.39923337835448e-06	0.0292228997621176	0.000522827576956023	0.00653960844863468	0	0.000408653092134239	3.00839469613182e-05	0	0.000656270420520501	0.00083884009627754	0.000144467044495882	0	0.000406097383950208	3.91557526049342e-06	0	0.00173524383212062	0.00179522401075168	0.00306374777078245	0	1.34387575433301e-05	0.000440066014577115	0	0.0037431416012869	0.00558374891252993	0.000570260436056073	0.00737432294693194	0.00044947383822491	0.0203612363505603	3.84310731093375e-05	0.00060337311661533	0.00503707513671221	5.13831536432037e-06	0.00949377363352205
Bacteroides.fragilis..h.1091.	0	0.00676157334066468	0	2.83681285009076e-05	7.68430665636511e-06	0	2.47375363003071e-05	0	0	0	0	0	6.06792659609762e-06	0.000573469454190597	0	0	0	7.84561129233282e-05	0	0	0	2.15324452070832e-06	0	0	0	0	0	0	0	0	0	1.96373788078752e-06	3.1096134859968e-06	0	0.000824366331976631	0	0	0	0	0	0	0.00938132869106704	0	0.0117020468161814	3.23799071722283e-06	0	0	0	0	0	0	0	0	0	4.45759238857594e-06	6.4706108374037e-05	0	2.8909392419752e-06	0	0	0	0.00224222599892233	1.74835889044779e-06	0	1.18466325752211e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55510031294117e-06	0	2.23151170473384e-05	0	0	0	0	0	1.6604684506683e-06	0	0	0	0.000354921730553459	0	0	0.00151525445553144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24521215882685e-06	0	0	0	0	0	0	0	0	4.49972824362649e-05	0	0	0	0	5.76498284953022e-05	0	0	0
Bacteroides.thetaiotaomicron..h.1092.	0.00053815104351059	0.008154843151027	0.00132705970727319	0.00362865719064738	0.00135174581969656	0.000229884875820839	0.00242078580721065	0.0018851014245848	0.00932395221157723	0.000434163449355684	0.000226285093807473	7.7000908826382e-05	0.00182960775850895	0	0.00129791352524307	0.000274391458470051	0.000235283956412564	1.27612574124439e-05	0.00625052152440676	0.000156468301396066	0.00119380866165494	0.000781107565533411	0.0033337465215428	0.00217557240384169	0.00560827228244395	0.0529095935852631	0.00106309925420837	2.21892215140778e-05	0.000241863126416289	0.00166015396272375	0.00270988943051452	0.00736562742020339	0.0102763336410754	0.0116770486483711	0.000690972728644944	5.06854870518436e-06	0.00492847561547122	0.000400644705401933	0.00299200352748474	0.0854338564665095	0.00115912770651222	0.0023130422434733	0.00025657153203614	0.00986943498524862	0.000366597706190548	0.000699575976002847	0.00138446773163968	0.039109902964224	0	0.0170507837348149	0.000646672891516165	6.98927561071327e-06	0.0021315622248448	0.0171441524518777	0.00125705805100979	0.0172925154143537	0.00613936180053241	0.00577278561967487	0.000605407938831176	0.000185822860067064	0.00678664185890104	0.000298993378563845	0.00431289183269312	0.00194263172437573	0.0194448771546204	0.00404124544909856	3.22131908597502e-05	6.84684730720441e-05	0.000398118545668312	0.000448098368508129	0.00129593536755436	0.00173841135507514	0.000199171541521453	0.00231110674026704	0.00224522761838666	0.00121924213213173	0.0230270491814168	0.00376902359705235	0.00142911302379872	0.0054980794185249	0.000373086503919327	0.00122270078581943	0.00118314799293139	0.00194210905785341	0.00473821719628335	0.0371993150024254	0.000271733415786626	0.00738322802230187	0	0.0025059045049336	0.00694240017205196	0.00105984679528121	0.00609433826219106	0.00189188266041433	0.00232542464749144	0.00590522098518727	6.02650439108152e-05	0.00300452586648939	0.0152377428972363	0.113841976012713	1.0419187212993e-05	0.00130708362504483	0.01110427777079	0.0109549723218787	0.00053432586735374	0.00014989811179101	0.000420871885367786	1.40628396146425e-05	0.00339843770752606	2.06081831933601e-06	0.00070592850686881	0.00576321769394299	0.00208053349208674	0.000683413095379375	9.24549483284546e-05	0.000189969928377414	0.000404926600050199	0	6.10345813209004e-05	0.0052377357081934	8.22163297172041e-06	0.00277832462968979	0.00402156809531902	0.00102975970715398	0.00372199804083234	0.000637396617219782	0.000215991161765257	3.27002418319285e-05	0.000148386295984212	0.000812649034621936	0.00350728524559298	0.0106735409840683	0.000479267931594491	0.000529146600158797	0.00776328264200894	0.00271122748045172	0.139589427318986	0.00105627606637244	0.00335416322994083	0.00876150476359582	0.0026482647145066
Bacteroides.xylanisolvens..h.1093.	0.00334833390326543	0.000415637670930953	0.000750268111380016	0.000281504518219078	0.000505934700535545	0.00906974447027228	0.00358750058676149	0.00574071789414817	0.00341242609272337	0.00013149679875138	0.000114171755967885	5.8943333293527e-05	0.00112244108488662	0.000828579964176011	0.00294476172600668	7.57471857385897e-05	0.000147774351606257	0.021318783209217	0.000157569450651751	0.000214108819313933	0.000189030579708488	0.000611787093681066	0.00149190590356485	0.000330472114464849	0.0152522439277728	0.1097916731604	0.0020567670401422	0.000365079786897097	0.000177258616526528	0.00114472520867411	0.000480053543899195	0.00289750339383404	0.00172897943063022	0.00429190515253894	0.000607485030002244	2.7807940677744e-06	0.000245774118332041	0.00318937906025181	0.000322264318640682	0.0450380160316994	0.00756124360774133	0.000280613777214098	0.000362535491307056	0.00040394433000417	0.000403852389568877	0.000138124150152769	0.00211257929134267	4.09013055048468e-06	0.000468922958468711	0.00318044947620139	0.000664166484998694	0.00703228875970582	0.00263978226496774	9.3260151135426e-05	0.00057485936464769	0.00128609240354878	0.000362375161693822	0.000218451351406961	0.000425914491972718	0	0.00153534646602186	0.00134862359219439	0.00062613283093551	0.000352526259447399	0.00778681761519738	0.000356775040059468	4.26210004797457e-05	0.00112839310915619	0.000774149265340418	0.000650728882656194	0.00108896777682068	0.000667146650499704	0.000242281832656654	0.00134922561640677	0.000222121818885339	0.00195076558532702	0.0353541996252994	0.00331257898952548	0.00121538013779105	0.00297366524753017	0.000629456474849068	0.00146086878587975	0.0017868282758027	0.000442037897233593	0.00216474270680616	0.00400052166634131	0.000207440031304677	0.00052980824184151	0	0.000662694720974699	0.000163252319480102	0.000396455125667529	0	0.00631314838355728	0.00152827283238245	0.000598283869798441	0.00719283597089348	0.00174807891457436	0.00458187385612246	0.00213789783970401	0.0105332283582359	0.014531198210409	0.0234300069791351	0.00211780150955709	0.000387292802502071	0.0193858309809681	0.00108638387382273	0	0.00014596661106458	0.0110938094726543	0.00758866361168029	0.00385197465622247	0.00587992395935147	0.00257340561298311	0.00123096558574012	0.00112626758968173	0.000295111561910128	0.000384792698884445	0.000158530404674453	0.000298472436813479	0.000787364447448772	0.00109883216583506	0.00167780571017636	0.00115796000637709	0.0114674525311073	0.00108775304799189	0.000517390717332779	0.000102180413275378	0.000319221288665196	0.003422166526356	0.0018260234366632	0.0169412057834202	0.000927725229604582	0.00111703194954946	0.000282541441165012	0.010033711529853	0.125707741927141	0.000279968184980929	0.00481536526840213	0.00061740573706539	0.000404478878659977
Bacteroides.ovatus..h.1094.	0.00247973556856456	0.000137682979533397	0.000822699712088114	0.00292245877381847	0.00011359383042083	0.000576292841113481	0.00247326462885626	0.00550216509576803	0.015852035947898	0.000144500148679984	0.00134356601529216	2.14742427827603e-06	0.00164513316220669	0.00993116344628523	0.000939996225673479	0.00134246733469235	0.000526038100505206	0.0219381354657296	0.00389522381542485	0.00107805659373587	0.000376598754432765	0.00481537554975688	0.00622780180860446	0.00410002864925123	0.000383458817108212	0.106939308444634	0.0124265874288542	7.166377425281e-05	0.000338683314930766	0.00692775965247429	0.0050004706020655	0.0023056632484485	0.00041943809866395	0.00681428383299754	0.00183049192982416	7.95150969201038e-06	0.000937964235557485	0.00163943802097646	0.000215738864924584	0.082297133338665	0.0161376158156284	0.00178125481596657	0.00161291732935264	0.00490260121800477	0.00013176485917416	0.000282638684858289	0.0212206704757685	4.07343513271929e-06	0.00279162111983269	0.000210498993127043	0.000359027521014595	0.0020982041687769	0.00153102489898798	0.00548484914312426	0.00643475828133866	0.000539248565870947	0.00346878051933408	0.00535523165020736	0.000520180786288533	0.000891721218330728	0.00444523614012885	0.00993785665725779	0.000921284144369386	0.00256097805052829	0.0301448451160939	0.00417704401409522	0.000141429834741203	0.000982606212921159	0.0021516282697257	0.00124347902781438	0.000469959427957619	0.000371999498025559	0.000294090872981525	0.025121521365195	0.00676985796780179	0.00296254422345926	0.0135216234823307	0.0219471949294814	0.00225659513306255	0.00257463983189302	0.00176542568013993	0.000260452516313534	0.000541514642655543	0.00319234716036691	0.00264857053208048	0.00137317635460293	0.000175463974813217	0.0142897389433624	1.02592563748566e-05	0.00370241557015292	0.00193079262369218	0.000343530486445837	0.00256568196031191	0.000212635123020514	0.000550152641160707	0.00252736609442719	0.0276027298910001	0.000351384417854331	0.0281931354127941	0.0726862283735892	0.0355231908594624	0.00359696457596041	0.00804747138998701	0.00634397842287664	0.000196962587594489	0.0583884740540057	0.000602979302633846	4.64369342383304e-05	0.0169808983172776	0.00446994860072366	0.00271761999462328	0.00444713755165877	0.00107554413906895	0.000697004445938174	0.00127047827267852	0.00469508005536706	0.00146132311884949	0.000107960049485663	0.000865915649168473	0.011804277181939	0.00684986441322894	0.0210544345487883	0.00346722414691344	0.000483775078577252	0.0049709887822622	0.00049606591843773	0.00105533347575729	0.000169148640360941	9.06087001901858e-05	0.000164267613123201	0.0338584097705853	0.0545813549031988	0.000703403238135426	0.000608384541842994	0.00458192873340831	0.0131141839011918	0.0408885117115309	0.00649061247495254	0.0085138553961176	0.00177812068774011	0.000730025207833936
Bacteroides.finegoldii..h.1095.	0.00137528766908703	0	0.00228634910484744	0.00764495824009887	0.000296272057896416	0.00122806861444257	0.00175901683017293	0.0040174220591369	0.000138265447357106	8.94617442218825e-06	5.17346501069266e-06	0	5.51146967792749e-05	1.29744695509993e-05	1.57698534258967e-05	9.51701456051436e-06	1.19295220956436e-05	0.00934566110636132	0	0	0.00150561602135267	4.12636873647928e-06	3.60864564936948e-05	6.08094007269983e-05	4.06155513583006e-05	0.000313355919112105	8.77832645596049e-06	0	1.8548446201924e-05	0.00555720500713587	0.00146419877092142	0.009165681353531	0.0143721875693205	0.0336396804329364	0.000460015045915885	1.91895874717105e-06	6.04981866050795e-06	7.87982729412964e-06	0.000351206718178502	0.00300656908900618	0.000181939184292138	0.00485336353212232	0.000374475104150159	2.5225241376589e-05	1.05575121598115e-05	0.000650862910980672	7.9485620043346e-05	1.31478976849176e-06	0	6.55217058147257e-05	0.00135601726189245	0.000168700545955669	4.96554469433471e-05	0.00742447609929171	1.17175574716835e-06	0.000257595020690807	0.000615358035195016	1.14515506887368e-05	5.83421339352714e-06	0.000862646193299091	2.41089008708617e-05	0.00024552779710992	0	1.13993302361941e-05	6.42058632696257e-06	2.69611467574421e-05	0	6.81822216822267e-05	0	0.000493805550885802	8.31917586766116e-06	2.86141211948159e-05	0.0016820724275507	0	4.87783694076275e-05	6.92940596613541e-05	0.000728155641491377	2.52922475237231e-05	1.85485403686715e-05	0.000111058574913929	3.58564425347252e-05	2.97494567361535e-05	3.37645558992284e-05	0	0.00140191206914168	0.0103461955716551	4.1169025024102e-06	4.77247989934386e-05	0	0.00195546263388508	0.000686646955016656	8.10852615076148e-06	0	1.91176279382734e-05	2.40556046566698e-05	5.6223972076167e-05	0	0	0	0.000237154589136309	0	0.000278900732936427	0.000546250918880357	7.2635101089851e-05	0.000423978951625526	0.0861541317733978	0.000131740853821391	0	7.42063782218619e-05	0.00028585497480326	0.000227882052506325	0.000135097154081516	0.00181277456709413	1.1099848245398e-05	0.000187446803218148	0.00019118493039732	0	6.19762395029247e-06	9.45268480848765e-05	0.000102573597564053	1.7688063603526e-05	6.34204336652882e-05	1.24051698263629e-05	0.00241386149373458	0.000108847773512981	1.89776255980619e-05	0.00357185618210586	0	3.40200747507374e-06	3.06941738265887e-05	0	0.00024967685581814	4.48226325786032e-06	1.95092102906741e-05	0	0.00017330569545923	0.000619057752434663	1.7851525196263e-05	3.96934012674024e-05	0.000722632230712447	0.00292749015273256
